,Link,Title,Summary,Article,Date,Embedding,Wav-link,wav_file_name
16,https://www.huffpost.com/entry/biggest-spending-regret-financial-expert_l_652eac81e4b00565b621a5af,Financial Experts Reveal Their 1 Biggest Spending Regret,"""My biggest spending regret is the money I spent on my wedding,"" said Jannese Torres. ""Don’t rush to purchase anything, especially financial products that you are not knowledgable about,"" said Samantha Gorelick. ""I learned that there is constructive debt (like your home) and destructive debt,"" said Dawn-Marie Joseph.","“It’s important to keep in mind that spending regrets typically have lessons associated,” said Bola Sokunbi, founder of  Clever Girl Finance . This does not mean you always should go with the cheaper option, but it is important to implement a waiting period. I bought the MacBook Pro instead of the MacBook Air a few years back when my old laptop died and realized that for the purposes I use a laptop, there was really no difference other than the touch bar at the top ― and that excitement wore off quickly!” ―  Kendall Meade, certified financial planner at  SoFi   Advertisement A Big Wedding “My biggest spending regret is spending over $50,000 on a wedding that I didn’t want and only had to placate my Latino parents as their eldest daughter. They wanted me to have a fairytale wedding, so they ended up using $15,000 from their retirement account to help me pay for my wedding, while I covered the rest. It was definitely a waste of money, and if I could do it all over again, I would have done a much smaller thing (or better yet to be honest, not gotten married at all). Learn how to value-based spending, i.e. think about what really matters to you and spend your money accordingly, regardless of what ‘the norm’ is.” ―  Jannese Torres, creator and host of the “ Yo Quiero Dinero ” personal finance podcast “My biggest spending regret is the money I spent on my wedding. I shifted from my original, more budget-friendly vision in order to make other people happy. One of the biggest lessons is don’t rush to purchase anything, especially financial products that you are not knowledgable about. Advertisement “In a social media world full of stories of overnight wealth and success, it can be tempting to throw your money at things that you think will get you there. I think you can regret not spending money on things as well. Before purchasing something with a contract or annual fee, you should list pros and cons. You should also determine whether that annual fee increases each and every year, and if so, whether or not the increases fit into your budget.” ―  Dawn-Marie Joseph, founder of  Estate Planning & Preservation Advertisement New Credit Cards “Back in the early ’90s when I was a freshman at The University of Texas, credit card companies would line up near campus giving away school T-shirts if you signed up for a credit card. I learned that there is constructive debt (like your home) and destructive debt (like those frivolous credit card expenses).” ―  Cimalie Zoy, director of financial planning at  Edelman Financial Engines Personal Loans “My biggest spending regret was helping a family member financially when I wasn’t in a position to. I also keep a portion of my savings earmarked for family emergencies now, that way I have a reserve set aside for these very circumstances ― and I advise my clients to do the same.” ―  Samantha Gorelick, managing financial planner at  Brunch & Budget “My biggest spending regret was loaning an ex-boyfriend thousands of dollars under the impression that I would be made whole once certain ‘life circumstances’ righted themselves. Needless to say, I never saw that money again, and they are still an ex. One Saturday afternoon, I went to the car dealership and walked out with a certified pre-owned Toyota Camry. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. HuffPost is your trusted source to help you lead a better life. HuffPost is your trusted source for stories that help you lead a better life. We've got you covered on all things health, wellness, food, style, parenting, relationships, work, travel and lifestyle.",2023-10-25 09:45:07,"[0.2969553382647212, 0.5443396487113981, 0.1613619051095194, 0.16577638452491605, 0.7496615235091836]",,Financial-Experts-Reveal-Their-1-Biggest-Spending-Regret.wav
17,https://www.huffpost.com/entry/nikki-haley-question-voter-trump-vp_n_658e86ece4b03057f5ccd1fd,Nikki Haley Hit With Brutal Question From Voter After 'Last Night's Slavery Thing',"A voter at a New Hampshire town hall asked Nikki Haley if she would accept Donald Trump's offer to be his vice president. Haley left the door open in her response, saying, ""I'm going to continue to tell you my truth, and the truth that I have always told the truth, even when I was in the administration""","Nikki Haley  offered a waffling, noncommittal response when asked by a voter to explicitly state that she would not accept an offer to be  Donald Trump ’s vice president. “This is a chance to redeem yourself after last night’s slavery thing,” an attendee said to the Republican presidential contender at a town hall event in Lebanon, New Hampshire, on Thursday night. “Would you be able to say categorically that you will not accept being Trump’s vice president?” Advertisement The voter also told Haley that on “moral clarity,” she was coming up short,  according to CNN’s Eva McKend . Haley, who served as U.N. ambassador under Trump, left the door open in her response. But I’m going to continue to tell you my truth, and the truth that I have always told the truth, even when I was in the administration,” she said. I’m not gonna start now.” Advertisement The former South Carolina governor received fierce backlash after she  declined to mention slavery  when asked to give the cause of the American Civil War during a Wednesday night campaign event in Berlin, New Hampshire. She backtracked on Thursday morning, telling The Pulse of NH radio station, “of course the Civil War was about slavery.” At another event on Thursday, Haley  said she would pardon Trump  if she won in 2024 and if he was found guilty of a crime. “What’s in the best interest of the country would be to pardon him, so that we can move on as a country and no longer talk about him,” she said at a campaign stop in North Conway. Haley’s campaign has picked up steam in recent weeks. Advertisement Many of Trump’s MAGA-world allies and advisers  are reportedly  urging him  not to consider  Haley as a running mate. The former president has been indicted four times on a total of 91 felony counts in two federal and two state-level cases. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2023-12-29 10:24:10,"[0.19146208307544504, 0.3387187474995531, 0.8749911232585476, 0.20096959212322948, 0.20643071016036704]",,Nikki-Haley-Hit-With-Brutal-Question-From-Voter-After-'Last-Night's-Slavery-Thing'.wav
18,https://www.bbc.co.uk/news/world-middle-east-67843832?at_medium=RSS&at_campaign=KARANGA,Gaza: Baby pulled alive from rubble after Israeli air strike on Rafah,"Mariam Abu Akel had been sheltering in a house with her family when the strike took place. Her mother and sister were killed, but her father and young brother survived. More than 21,500 people - mostly children and women - have been killed during Israeli retaliatory attacks on Gaza.","Rescuers in the city of Rafah, southern Gaza, have pulled a baby girl alive from the rubble after an Israeli air strike, according to a report from Reuters news agency. People used their hands to free Mariam Abu Akel from the debris, before a rescuer ran with her to a nearby hospital. Doctors there swabbed her cuts, Reuters reported. The baby had been sheltering in a house with her family when the strike took place, which killed her mother and sister. Her father and young brother survived. The air strike killed at 20 people and injured 55, according to a Hamas-run health ministry spokesperson. More than 21,500 people - mostly children and women - have been killed during Israeli retaliatory attacks on Gaza, according to the Hamas-run health ministry. Thousands more are believed to be still under rubble of buildings destroyed by air and artillery strikes. Israel launched its military campaign in Gaza after Hamas attacked southern Israel on 7 October, killing about 1,200 people - most of them civilians - and taking about 240 hostages.",2023-12-29 21:26:21,"[0.30906773332900195, 0.2628932066176063, 0.8766488705708886, 0.17651194726938818, 0.18893011492914438]",,Gaza:-Baby-pulled-alive-from-rubble-after-Israeli-air-strike-on-Rafah.wav
19,https://www.bbc.co.uk/news/world-europe-67839340?at_medium=RSS&at_campaign=KARANGA,Poland says Russian missile entered airspace then went into Ukraine,The missile travelled about 40km (25 miles) into Polish airspace. President Andrzej Duda convened an emergency security meeting after the object was picked up on radar. The alert coincided with what Ukraine has called Russia's biggest day of air strikes since its war began.,"1 hour ago About sharing A missile believed to have been fired by Ukraine landed in Poland in November 2022, killing two people By Adam Easton BBC News, Warsaw Poland's armed forces chief believes a Russian missile entered Poland for almost three minutes and then turned back into Ukrainian airspace. Gen Wieslaw Kukula said the missile travelled about 40km (25 miles) into Polish airspace early on Friday. The alert coincided with what Ukraine has called Russia's biggest day of air strikes since its war began. President Andrzej Duda convened an emergency security meeting after the object was picked up on radar. Poland is a member of the Nato alliance, and Polish and Allied aircraft were scrambled in response to the incident at around 07:00 (06:00 GMT) on Friday. Operational Command spokesman Lt Col Jacek Goryszewski said an unidentified object had entered Poland from Ukraine near the town of Zamosc, in the Lublin region of south-eastern Poland, not far from the border. He told private broadcaster TVN24 the event may be linked with Russia's missile and drone attack against some of Ukraine's biggest cities. At least 30 people were killed in the attacks which targeted Lviv, the closest Ukrainian city to Lublin region, as well as Dnipro, Kyiv and other cities. Nato Secretary General Jens Stoltenberg said  the alliance stood in solidarity with Poland  and ""remains vigilant"". An unconfirmed report said a search was taking place near the town of Hrubieszow. The Polish government has not ruled out Russian provocation. We should check both scenarios carefully,"" Deputy Defence Minister Stanislaw Wziatek told TVN24. Since Russia's invasion and war against Ukraine three missiles have entered Poland. In November 2022, two Polish farmers were killed by a missile that landed in the village of Przewodow near the Ukrainian border. In a harmless but more embarrassing incident from December last year, an object believed to have been an unarmed Russian Kh-55 cruise missile was fired from Belarus and crossed around 500km of Polish territory before landing in a forest. The object, which was detected by Polish air defences at the time, was only found in April this year by a passer-by not far from the city of Bydgoszcz in central Poland. Another unidentified object that entered Polish airspace this year from the direction of Belarus was probably an observation balloon. Radar contact with it was lost near Rypin in central Poland. Both sides of Poland's political arena have seized on the latest event to score points. His predecessor, Mariusz Blaszczak, from the right-wing Law and Justice-led government that lost power in an election in October and served as defence minister during the two earlier events, responded: ""We don't know what fell in the area of Tomaszow Lubelski.",2023-12-29 17:48:54,"[0.29521146163400735, 0.12488790613214037, 0.9221347619711745, 0.15131242094484945, 0.15500076081754166]",,Poland-says-Russian-missile-entered-airspace-then-went-into-Ukraine.wav
20,https://www.huffpost.com/entry/apple-watch-sales-suspension_n_658d4971e4b03057f5cc74db,"2 Models Of Apple Watch Can Go On Sale Again, For Now","The ITC, a federal agency, ordered the halt in October to block Apple from using specific technologies underpinning a blood-oxygen measurement system. Apple has been embroiled in an intellectual property dispute with the medical technology company Masimo over those technologies. The two watch models will be available at Apple’s online store by noon Pacific Time on Thursday.","Two higher-end models of the Apple Watch can go on sale again after a federal court temporarily lifted  a sales halt  ordered by the International Trade Commission over a patent dispute. The ITC, a federal agency, ordered the halt in October to block Apple from using specific technologies underpinning a blood-oxygen measurement system in its Series 9 and Ultra 2 watches. Apple has been embroiled in an intellectual property dispute with the medical technology company Masimo over those technologies. The court’s action will allow sales of the two Apple Watch models pending its decision on whether to also permit sales as it weighs Apple’s appeal. The two watch models will be available at Apple’s online store by noon Pacific Time on Thursday, according to the company. They will return to some Apple stores Wednesday, with wider availability expected by Saturday. That dispute hasn’t directly affected Apple Watch sales yet because another regulatory body had ruled that AliveCor’s technology isn’t patentable. The legal tussle on that issue is still ongoing. The patent headaches facing Apple as it tries to infuse more medical technology into its watch models make it increasingly likely the company will either have to start working out licensing deals or simply acquiring startups specializing in the field, Wedbush Securities analyst Dan Ives predicted. Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history. Reporting on the current political climate is a responsibility we do not take lightly — and we need your help.",2023-12-28 10:14:52,"[0.0846376447149994, 0.0559448375384143, 0.05690753922338977, 0.04171223743970256, 0.9923347547462047]",,"2-Models-Of-Apple-Watch-Can-Go-On-Sale-Again,-For-Now.wav"
21,https://www.huffpost.com/entry/trader-joes-union-labor-relations-board_n_658310f7e4b085747d68037f,"Trader Joe’s Illegally Fired Union Supporter, Labor Prosecutors Say","Prosecutors say Trader Joe's illegally fired a union supporter in Massachusetts because he was pushing for better working conditions. In a complaint, officials argued that the company should be forced to offer reinstatement and back pay to Stephen Andrade. Andrade lost his job making store signs in June after a manager accused him of leaving a power saw in the back of the store after being told to remove it.","Prosecutors at the National Labor Relations Board say Trader Joe’s illegally fired a union supporter in Massachusetts because he was pushing for better working conditions. In a  complaint  filed Tuesday, officials argued that the company should be forced to offer reinstatement and back pay to Stephen Andrade, a nearly 18-year Trader Joe’s veteran in Massachusetts. Andrade lost his job making store signs in June after a manager accused him of leaving a power saw in the back of the store after being told to remove it. Advertisement Both Andrade and the union  previously told HuffPost  they believed his firing was retaliatory. The complaint says Trader Joe’s should have to send Andrade a letter “apologizing for any hardship or distress caused by his discharge.” In a phone interview, Andrade, 46, said he was pleased to see that prosecutors found merit in his story. “I hope that the union can keep chalking up some wins and we can hold the company accountable for their practices and trying to union-bust,” Andrade said. But I know that’s not how capitalism works these days.” The complaint also states that Trader Joe’s retaliated against union workers in Massachusetts and Minnesota by providing them with lesser 401(k) contributions than non-union workers. Officials say the move was intended to “discourage employees from engaging” in their protected rights. Trader Joe’s, which is based in Monrovia, California, did not immediately respond to a request for comment on Wednesday. Those earlier charges are all part of the new complaint that was issued Tuesday. Stephen Andrade, who worked nearly 18 years for Trader Joe's, was fired by the company in June. Courtesy Maeg Yosef Advertisement Andrade’s store in Hadley, Massachusetts, became the first Trader Joe’s store in the nation to  form a union  last July, by a vote of 45 to 31. The election win by Trader Joe’s United was followed by other victories in Minneapolis; Louisville, Kentucky; and Oakland, California, bringing the number of union stores so far to four. “This follows a continued pattern of you not taking direction,” the incident report alleged. “I’m prepared to stick it out for however long,” he said. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2023-12-20 17:14:28,"[0.7080929039309487, 0.2019690482151442, 0.5756296639005352, 0.1675523733215072, 0.3136712215007813]",,"Trader-Joe’s-Illegally-Fired-Union-Supporter,-Labor-Prosecutors-Say.wav"
22,https://www.huffpost.com/entry/california-poultry-supplier-child-labor-department_n_656e1112e4b0dcfcc980e661,"California Poultry Supplier Illegally Employed Kids, Stole Wages: Labor Department","Exclusive Poultry, based in La Puente, California, agreed to pay nearly $3.8 million to settle allegations. Officials said kids as young as 14 were employed to “debone poultry using sharp knives” A federal judge granted a preliminary injunction to prevent the company from transporting “hot goods”","A California poultry supplier agreed to pay nearly $3.8 million to settle allegations that it endangered child workers and committed wage theft while processing chickens for major U.S. supermarkets, according to the Labor Department. Advertisement Officials said Exclusive Poultry, which is based in La Puente, employed kids as young as 14 to “debone poultry using sharp knives” and to “operate power-driven lifts to move pallets.” A federal judge granted regulators a  preliminary injunction  to prevent the company from transporting “hot goods” ― that is, poultry produced in facilities where laws were allegedly broken. Exclusive Poultry could not immediately be reached for comment. Seema Nanda, the Labor Department’s solicitor general, urged workers in a statement to come forward if their employers didn’t pay them what they were owed. regulators have said they are dealing with a rise in child labor cases, as migrant children who fled Latin America wind up in slaughterhouses and other potentially dangerous workplaces.” Advertisement “Employers who violate [wage law] and their downstream distributors and customers should be on notice that we will use all tools at our disposal to protect workers, regardless of age and immigration status,” she said. U.S. regulators have said they are dealing with a rise in child labor cases, as migrant children who fled Latin America wind up in slaughterhouses and other potentially dangerous workplaces. The agency’s wage and hour administrator said the cases tended to fall in two categories: those in which children were working more hours than the law allows, and those in which children were performing dangerous duties that the law forbids. Earlier this year, the Labor Department said its investigators found that another company, Packers Sanitation Services Inc., had employed children in cleaning roles at meatpacking plants, including using “back saws, brisket saws and head splitters.” The company agreed to pay $1.5 million in civil penalties after regulators accused it of employing at least 100 minors. Advertisement The agency recommended that supermarkets and other food sellers obtain “written assurance” from their contractors that they are following wage-and-hour law and aren’t employing children illegally. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history. Reporting on the current political climate is a responsibility we do not take lightly — and we need your help.",2023-12-04 19:22:25,"[0.9512207966661496, 0.09375114739937143, 0.2085673042958857, 0.0877326391621454, 0.18759632713757776]",,"California-Poultry-Supplier-Illegally-Employed-Kids,-Stole-Wages:-Labor-Department.wav"
23,https://www.huffpost.com/entry/more-spotify-layoffs-job-cuts_n_656de62fe4b0f3e5f44a27fb,Spotify Axes 17% Of Workforce In Third Round Of Layoffs This Year,Spotify says it’s axing 17% of its global workforce. Music streaming service's third round of layoffs this year. CEO Daniel Ek said the jobs were being cut as part of a “strategic reorientation”,"LONDON (AP) — Spotify says it’s axing 17% of its global workforce, the music streaming service’s  third round of layoffs this year  as it moves to slash costs while focusing on becoming profitable. In a message to employees posted on the company’s blog Monday, CEO Daniel Ek said the jobs were being cut as part of a “strategic reorientation.” The post didn’t specify how many employees would lose their jobs, but a spokesperson confirmed that it amounts to about 1,500 people. VIEW press via Getty Images But Ek indicated that the company was caught out as  central banks started hiking interest rates  last year, which can slow economic growth. “We now find ourselves in a very different environment. And despite our efforts to reduce costs this past year, our cost structure for where we need to be is still too big,” he said. Advertisement Ek said the “leaner structure” of the company will ensure “Spotify’s continued profitability.” Stockholm-based Spotify posted a net loss of 462 million euros (about $500 million) for the nine months to September. The company announced in January that it was axing 6% of total staff. Tech companies like  Amazon ,  Google , Microsoft, Meta and IBM have announced hundreds of thousands of job cuts this year. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. Your contribution will go a long way. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history. Reporting on the current political climate is a responsibility we do not take lightly — and we need your help.",2023-12-04 15:11:29,"[0.11896934951799129, 0.0817402565261701, 0.061497099704310706, 0.0445487114546191, 0.9866095191989549]",,Spotify-Axes-17%-Of-Workforce-In-Third-Round-Of-Layoffs-This-Year.wav
24,https://www.huffpost.com/entry/new-unions-won-historic-elections-but-first-contracts-harder_n_656a26fbe4b028b0f3d0196a,New Unions Have Won Historic Elections. Winning First Contracts Is Even Harder.,Workers are locked in bitter bargaining fights that can take years to produce first contracts. Study: Only 37% of new bargaining units secure a contract within 12 months of being certified. Starbucks co-founder Howard Schultz has flatly said he could never embrace  a union workforce at the coffee chain.,"But Trader Joe’s insisted everyone participate in person, with no virtual option, according to the union. Advertisement Maeg Yosef, a Trader Joe’s worker and union leader in Massachusetts, once flew to Minnesota for what she described as two unproductive days of bargaining with the company and its attorneys from Morgan Lewis, a firm well known for its legal battles with labor unions. Workers are now locked in bitter bargaining fights that can take years to produce first contracts. If you think about what it takes now, it just shouldn’t be this hard.” - Sharon Block, Harvard Law School By contrast, Starbucks co-founder Howard Schultz has flatly said he could  never embrace  a union workforce at the coffee chain . Sharon Block, a labor law professor at Harvard University, said this year’s successful strikes and organizing campaigns can mask how “broken” the collective bargaining system is, particularly for neophyte unions trying to get their first contractual commitments from the employer. But Amazon has appealed that determination for review in Washington, where the case awaits a decision. ROBYN BECK/AFP via Getty Images “The bottom line is Amazon does not want to bargain with us,” Goldstein said. “By dragging their feet, bargaining in bad faith and by slowing down the process, they make it seem like [workers] aren’t going to have gains by having a union.” Advertisement A  February study  in the Industrial Relations Journal found that only 37% of new bargaining units secure a contract within 12 months of being certified, and only 57% within 24 months. Johnnie Kallas, the study’s lead author and a doctoral candidate at Cornell University, described the strategy as “litigate litigate litigate, delay delay delay.” “In these [industries] where unions aren’t as strong or have no density at all, you can have this deeply entrenched employer opposition, to where you almost forget what century you’re in,” Kallas said in an interview. Last week, a group of Trader Joe’s workers went public with a  decertification campaign  at the company’s Hadley store, saying union support was far from unanimous and “our side of the story wasn’t being heard.” “You can have this deeply entrenched employer opposition, to where you almost forget what century you’re in.” - Johnnie Kallas, Cornell University School of Industrial and Labor Relations Advertisement It is illegal for management to assist in such a campaign, but not for outside anti-union groups like the National Right to Work Foundation. The NLRB’s general counsel filed a complaint against Starbucks earlier this year saying it violated workers’ rights by refusing to partake in “hybrid” bargaining. The group held a series of rallies on Starbuck's holiday promotional Red Cup Day to demand Starbucks respect union rights. Kevin Dietsch via Getty Images Starbucks has maintained that a Zoom option would open the talks up to being recorded and disseminated by workers employed at other stores. Advertisement “We believe that in-person bargaining is not only required by federal law, but it will achieve the best outcomes for our partners,” the Starbucks spokesperson said, adding that “we maintain that our approach to good faith bargaining has been consistent with decades of NLRB precedent.” Iglitzin said he doesn’t take the company’s arguments at face value. But the union just filed an unfair labor practice charge against Starbucks, according to board records. But he said Chipotle has at least engaged on core issues, like workers’ demand that they be guaranteed a minimum number of hours per week. He said both sides have traded proposals on the hours issue that include actual numbers, a welcome development. Spencer Platt via Getty Images “They were hoping that a turnover situation would erase union support,” Dora-Laskey said. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2023-12-02 13:00:03,"[0.7304903459540713, 0.21578174522114482, 0.5617771285410175, 0.1610941058648452, 0.2797806994791342]",,New-Unions-Have-Won-Historic-Elections-Winning-First-Contracts-Is-Even-Harder.wav
25,https://www.huffpost.com/entry/russia-ukraine-war_n_658f3235e4b0cd3cf0e56470,"Russia Launches The Biggest Aerial Barrage Of The War And Kills 30 Civilians, Ukraine Says","U.N. Secretary-General Antonio Guterres condemns Russia’s attack “in the strongest terms” “The war goes on, and it can happen to any house, even if you think yours will never be affected,” one resident says. Fighting along the front line is largely bogged down by winter weather.","A maternity hospital, apartment blocks and schools were among the buildings reported damaged across Ukraine. In the capital, Kyiv, broken glass and mangled metal littered city streets. Air raid and emergency service sirens wailed as plumes of smoke drifted into a bright blue sky. Advertisement Western officials and analysts had recently warned that Russia limited its cruise missile strikes for months in an apparent effort to build up stockpiles for massive strikes during the winter, hoping to break the Ukrainians’ spirit. Fighting along the front line is largely bogged down by winter weather after  Ukraine’s summer counteroffensive  failed to make a significant breakthrough along the roughly 1,000-kilometer (620-mile) line of contact. Ukrainian officials have urged the country’s Western allies to provide it with more air defenses. Their appeals have come as signs of  war fatigue  strain efforts to keep support in place. President  Joe Biden  said in a statement that the bombardment shows Russian President Vladimir Putin must be stopped, “but  unless Congress  takes urgent action in the new year, we will not be able to continue sending the weapons and vital air defense systems Ukraine needs to protect its people. “These widespread attacks on Ukraine’s cities show Putin will stop at nothing to achieve his aim of eradicating freedom and democracy,” Sunak said on social media platform X, formerly Twitter. “We must continue to stand with Ukraine — for as long as it takes.” United Nations Secretary-General Antonio Guterres condemned Russia’s attack “in the strongest terms” and said attacks against civilians are unacceptable and must end immediately, according to a statement. “I wish those sounds of explosions in Ukraine could be heard all around the world. “The war goes on, and it can happen to any house, even if you think yours will never be affected,” Korobka said. Tetiana Sakhnenko lives next door and said neighbors ran with buckets of water to put out the blaze, but it spread quickly. The mayor of the western city of Lviv, Andrii Sadovyi, said one person was killed there, with three schools and a kindergarten damaged in a drone attack. In northeastern Ukraine, Kharkiv Mayor Ihor Terekhov said the city was subjected to at least three waves of aerial attacks that included S-300 and Kh-21 missile launches. ___ Follow AP’s coverage of the war in Ukraine at  https://apnews.com/hub/russia-ukraine Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2023-12-29 21:39:03,"[0.4905119775624915, 0.17332804209168454, 0.8051644706566266, 0.1770177230645139, 0.22300289371594778]",,"Russia-Launches-The-Biggest-Aerial-Barrage-Of-The-War-And-Kills-30-Civilians,-Ukraine-Says.wav"
