,Link,Title,Summary,Article,Date,Embedding,Wav-link,wav_file_name
13,https://www.huffpost.com/entry/spacex-elon-musk-illegally-fired-workers-fed_n_6595c48fe4b0bf73e17835bb,SpaceX Illegally Fired 8 Workers Who Criticized Elon Musk: Feds,"The National Labor Relations Board says SpaceX illegally fired eight workers who wrote an open letter laying out their concerns with the management and culture at Elon Musk's rocket company. The letter had directly criticized Musk’s behavior on social media. SpaceX, which is based in Hawthorne, California, did not immediately respond to a request for comment.","SpaceX illegally fired eight workers who wrote an open letter laying out their concerns with the management and culture at Elon Musk’s rocket company, according to prosecutors at the National Labor Relations Board. The NLRB officials allege in a complaint filed Wednesday that SpaceX interrogated workers about the letter and pressured them not to distribute it, according to board spokesperson Kayla Blado. The letter had directly criticized Musk’s behavior on social media. Advertisement The complaint also claims the company “invited employees to quit” and threatened them with termination for exercising their rights, Blado said. SpaceX, which is based in Hawthorne, California, did not immediately respond to a request for comment. It is against the law for employers to retaliate against workers for exercising “protected concerted activity,” or banding together with other workers in hopes of improving their working conditions. The workers who were allegedly retaliated against had criticized Musk's behavior on Twitter, now known as X. via Associated Press The charges submitted to the labor board alleged that after firing five workers, SpaceX continued a “campaign of retaliation and intimidation,” including “coercive interrogations” that led to another three terminations. They also said that during interviews, management showed workers screenshots from private Signal chat groups, making them believe they were being watched. One of the fired workers  told  The New York Times in November that “it was hard for me to believe what was happening, it was so brazen.”  Musk, the CEO of electric-vehicle manufacturer Tesla, created SpaceX in 2002 with the aspiration of one day sending people to Mars. He purchased X, then known as Twitter, in 2022 for $44 billion. Advertisement X has suffered from an exodus of advertisers no longer willing to promote their products on the platform under Musk’s management. Musk recently said such companies can “ go f**k ” themselves. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-03 21:51:08,"[0.15047171273417317, 0.10830854233464414, 0.10453671702924444, 0.06043008287213936, 0.9752167980510811]",,SpaceX-Illegally-Fired-8-Workers-Who-Criticized-Elon-Musk-Feds.wav
14,https://www.huffpost.com/entry/apple-watch-sales-suspension_n_658d4971e4b03057f5cc74db,"2 Models Of Apple Watch Can Go On Sale Again, For Now","The ITC, a federal agency, ordered the halt in October to block Apple from using specific technologies underpinning a blood-oxygen measurement system. Apple has been embroiled in an intellectual property dispute with the medical technology company Masimo over those technologies. The two watch models will be available at Apple’s online store by noon Pacific Time on Thursday.","Two higher-end models of the Apple Watch can go on sale again after a federal court temporarily lifted  a sales halt  ordered by the International Trade Commission over a patent dispute. The ITC, a federal agency, ordered the halt in October to block Apple from using specific technologies underpinning a blood-oxygen measurement system in its Series 9 and Ultra 2 watches. Apple has been embroiled in an intellectual property dispute with the medical technology company Masimo over those technologies. The court’s action will allow sales of the two Apple Watch models pending its decision on whether to also permit sales as it weighs Apple’s appeal. The two watch models will be available at Apple’s online store by noon Pacific Time on Thursday, according to the company. They will return to some Apple stores Wednesday, with wider availability expected by Saturday. That dispute hasn’t directly affected Apple Watch sales yet because another regulatory body had ruled that AliveCor’s technology isn’t patentable. The legal tussle on that issue is still ongoing. The patent headaches facing Apple as it tries to infuse more medical technology into its watch models make it increasingly likely the company will either have to start working out licensing deals or simply acquiring startups specializing in the field, Wedbush Securities analyst Dan Ives predicted. Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history. Reporting on the current political climate is a responsibility we do not take lightly — and we need your help.",2023-12-28 10:14:52,"[0.08463765357381002, 0.055944864855972866, 0.05690755736167849, 0.04171224645921163, 0.9923347510312333]",,2-Models-Of-Apple-Watch-Can-Go-On-Sale-Again-For-Now.wav
15,https://www.huffpost.com/entry/katt-williams-cedric-the-entertainer-accused-stealing-joke_n_6596fc43e4b0912833af5703,Katt Williams Blasts Cedric The Entertainer Over Alleged Stolen Joke,Katt Williams accused fellow comedian Cedric the Entertainer of stealing one of his best jokes. Williams said Cedric later tried to “rewrite history.” Cedric responded to some of Williams’ claims in the comments section of a “Club Shay Shay” Instagram post on Wednesday.,"Katt Williams  slammed fellow comedian  Cedric the Entertainer  this week in a  fiery  interview on the “Club Shay Shay” podcast. In the  podcast episode , released Wednesday, the “Friday After Next” actor pulled no punches when he doubled down on a previous accusation that Cedric stole one of his best jokes, telling host Shannon Sharpe that Cedric later tried to “rewrite history.” Advertisement Cedric (born Cedric Kyles) had denied stealing the joke from Williams  during an appearance  on “Club Shay Shay” in 2022. But Williams insisted in Wednesday’s episode that Cedric did lift his joke. “He thought that I was just a no-name comedian, and that he could take this joke and nobody would know,” Williams said. He’s just changed my car into a spaceship.” Williams claimed that Cedric and his longtime friend, comedian and TV host Steve Harvey, had already apologized for the alleged stolen joke. Cedric, for his part, told Sharpe in 2022 that Williams’ accusation was “ridiculous” and “some internet shit.” He then claimed that the timeline of when both comedians told their jokes didn’t square with Williams’ claims. Advertisement However, the “Johnson Family Vacation” actor responded to some of Williams’ claims in the comments section of a “Club Shay Shay” Instagram post on Wednesday. “Revisionist History, regardless of whatever [Williams’] opinion, My career can’t be reduced to One Joke Katt Williams claims as his,” Cedric wrote. Is corny af,” he later wrote in a follow-up comment. And none of that shit gonna go like you think. On Thursday, Hart responded to Williams’ interview  in a social media post  promoting his new film “Lift.” Williams had accused Hart of being an “industry plant,” suggesting that the “Night School” actor took shortcuts to reach such success in his career. Advertisement “Gotta get that anger up outcha champ... It’s honestly sad,” Hart wrote. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 23:43:18,"[0.05111598092874907, 0.9915743347591122, 0.055266396194789257, 0.07014813271566125, 0.07869155017448057]",,Katt-Williams-Blasts-Cedric-The-Entertainer-Over-Alleged-Stolen-Joke.wav
16,https://www.huffpost.com/entry/taylor-swift-2009-interview-travis-kelce_n_6596df12e4b0912833af3a52,Fans Think A 2009 Taylor Swift Interview Proves Travis Kelce Is Perfect For Her,"Taylor Swift told Glamour in 2009 that she wouldn't want to be with a ""pushover"" She and Travis Kelce, a tight end for the Kansas City Chiefs, started dating in October. Swift has traveled to see Kelce play football and perform at his concerts.","One observant fan  spotted as much  this week after flipping through a 2009 issue featuring Swift on the cover. Swifties  were stunned when those words seemed to perfectly match the man she’s dating today. “I think it’s more a question of confidence,” Swift, 19 at the time,  told Glamour . “I wouldn’t want to be with a pushover who would let me make all the plans and have all the control,” she continued. “It’s really natural for me to go into planning mode, but I’d rather be with someone who has his own voice and passion and ambition.” Advertisement Kelce, a tight end for the  Kansas City Chiefs , is arguably the farthest thing from a pushover, since his job involves regularly blocking tackles for his quarterback. Swift also said in the Glamour interview that it can put strain on a romantic relationship when one person is a professional entertainer and the other isn’t. After “interviews all day” and being “on stage every night,” Swift told the magazine, she “can only give someone what’s left.” “It’s always going to be long-distance, even if I date the boy who lives next door to me in Nashville,” she added. It feels like it would involve more scheduling, and I already deal with a lot of scheduling in my life.” Kansas City Chiefs tight end Travis Kelce and singer-songwriter Taylor Swift have traveled to attend each other's football games and concerts. Johnny Nunez/WireImage/Getty Images Advertisement Swift told the outlet she “would probably stop thinking that way” if only she “met somebody who was worth it.” Fast forward to 2024, and the singer has not only  flown out to Kansas City ,  New York  and  Boston  to see Kelce play, but  seen him return the favor . Kelce arguably answered it months before they  hard-launched their relationship  in October. He not only  tried to give her his number  at an “Eras Tour” concert in July, but  spoke about the attempt  on his podcast. “Travis very adorably put me on blast on his podcast, which I thought was metal as hell,”  Swift recently told Time magazine , which named her its Person of the Year for 2023. So we actually had a significant amount of time that no one knew, which I’m grateful for, because we got to know each other.” Swifties are  naturally overwhelmed  at  how prescient  the singer’s old interview  has proven . Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 21:17:44,"[0.055428366347510125, 0.9900969071517125, 0.057965186453245644, 0.08408955939675551, 0.07877051359842462]",,Fans-Think-A-2009-Taylor-Swift-Interview-Proves-Travis-Kelce-Is-Perfect-For-Her.wav
17,https://www.huffpost.com/entry/shia-labeouf-catholic-church_n_6596aa00e4b0912833af1383,Shia LaBeouf Confirmed Into Catholic Church,"Shia LaBeouf was reportedly confirmed into the Catholic Church Sunday. The Capuchin Franciscans’ Western American Province celebrated the news on Facebook. The actor reportedly converted to Catholicism after starring in the titular role of Abel Ferrara’s 2020 film, “ Padre Pio.","Shia LaBeouf  has officially joined the  Catholic Church  — and might become a deacon. The “ Transformers ” star, who was  reportedly  confirmed Sunday by Bishop Robert Barron, was celebrated Tuesday in a  Facebook  post by the  Capuchin Franciscans’ Western American Province . LaBeouf was shown smiling alongside robed friars, who were “overjoyed” at his decision. “We are thrilled to share that our dear friend Shia LaBeouf has fully entered the Church this past weekend through the sacrament of confirmation! Advertisement Elsewhere, the post went on to say that LaBeouf’s decision to join the church “is a testament to his sincere desire to grow in his relationship with God and live out the Gospel values.” “As Capuchin Franciscans, we believe in the transformative power of faith and the incredible impact it can have on one’s life. We are humbled and grateful to walk alongside Shia as he takes this important step in his spiritual journey.” LaBeouf was born to a Christian father and Jewish mother; he was both baptized as a child and had a bar mitzvah at 13. In a 2022 interview , LaBeouf told Bishop Barron his Jewish faith “felt fake” because he never properly “invested” in it and was largely committed to the teachings because his grandmother wanted him to. He reportedly converted to Catholicism after starring in the titular role of Abel Ferrara’s 2020 film, “ Padre Pio .” The  eponymous Capuchin friar , who is venerated as a saint, was  purportedly  marked by stigmata. Advertisement LaBeouf’s confirmation sponsor, Brother Alexander Rodriguez,  told the Catholic News Agency  on Wednesday that the actor plans to become a deacon “sometime in the future.” Rodriguez, who starred as a friar in “Pio” and helped LaBeouf prepare for playing the Italian priest, said LaBeouf was inspired during production. Richard Shotwell/Invision/Associated Press In May 2023, LaBeouf  told ChurchPOP  he was enrolled in the Rite of Christian Initiation of Adults and had seven months left to be confirmed into the church. His conversion in 2022, meanwhile, notably arrived after a string of harrowing allegations against him. LaBeouf  was accused in late 2020  by his ex-girlfriend,  FKA Twigs , of “relentless abuse” that allegedly included sexual battery, assault and emotional distress. The actor  told The New York Times  at the time that he has “no excuses” for his alcoholism, “only rationalizations.” Advertisement “I have been abusive to myself and everyone around me for years,” he said. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 16:04:48,"[0.06027093079636735, 0.989408407977669, 0.06950201374742172, 0.08104219924274554, 0.07771775312620774]",,Shia-LaBeouf-Confirmed-Into-Catholic-Church.wav
18,https://www.huffpost.com/entry/ti-tiny-accused-of-drugging-raping-air-force-veteran_n_65968f60e4b0bf73e1787186,"T.I. And Tiny Accused Of Drugging, Raping Air Force Veteran In Los Angeles Hotel Room","T.I. and his wife  Tiny are being accused of sexual assault. A woman in Las Vegas and another in Los Angeles filed a police report accusing the couple. In court documents obtained Wednesday, the woman was identified only as Jane Doe. The complaint was filed under California’s Sexual Abuse and Cover-Up Accountability Act.","and his wife  Tiny  are being accused of sexual assault. For THREE years, we have emphatically and categorically denied these allegations.” Advertisement They continued, “For THREE years we have maintained our innocence and refused to pay these extortionate demands for things we didn’t do. For THREE years, we’ve maintained the same position while the claims in this story have changed time and time again.” In court documents obtained Wednesday by  multiple  media  outlets , the woman was identified only as Jane Doe. The complaint arrived several years after a woman in Las Vegas and another in Los Angeles  filed a police report accusing the couple  of sexual assault. Doe claimed she was introduced to them in the VIP section of a nightclub in Los Angeles by a man named Caviar. Advertisement Tiny gave her a drink before the trio returned to the couple’s hotel room with two other women, who left before Tiny took Doe’s clothing, according to the lawsuit. The plaintiff alleged she was “extremely shocked and uncomfortable” when T.I. and his wife Tiny were first accused of sexual assault in 2021. Aaron J. Thornton/FilmMagic/Getty Images Doe claimed she felt “extremely dizzy and lightheaded” when ― after T.I. allegedly told her Tiny would bathe them both ― Doe was “signaled” to get into bed with T.I. The rapper allegedly ordered her in bed to rub oil on his back. allegedly “proceeded to slide his toes into [Doe’s] vagina.” She purportedly told him, “No” before he left to get a condom, as Tiny allegedly continued “grinding on” and “massaging” her rear. Advertisement The complaint was filed under California’s  Sexual Abuse and Cover-Up Accountability Act , which permits civil suits on claims that would otherwise be dismissed due to the statute of limitations. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 13:37:11,"[0.06713771949542541, 0.9844059356685761, 0.08088706340345667, 0.07889756892822015, 0.11691850594585453]",,TI-And-Tiny-Accused-Of-Drugging-Raping-Air-Force-Veteran-In-Los-Angeles-Hotel-Room.wav
19,https://www.huffpost.com/entry/lucy-hale-celebrates-2-years-sobriety-greatest-gift_n_6595ddaee4b0912833aed482,Lucy Hale Celebrates 2 Years Of Sobriety: 'Greatest Gift I’ve Given Myself',"Lucy Hale celebrated two years of sobriety on Tuesday. The 34-year-old actor illustrated with a chart that it's been 24 months, 731 days and 17,523 hours since she’s been booze free. “This continues to be the greatest gift I’ve given myself,” she said.","Lucy Hale is celebrating another year sans alcohol. On Tuesday, the “Pretty Little Liars” alum, 34, celebrated two years of sobriety in a  heartfelt post  on social media. Hale illustrated with a chart on Instagram that it’s been 24 months, 731 days and 17,523 hours since she’s been booze free. She also posted a quote by novelist F. Scott Fitzgerald which says, in part, that “it’s never too late, or in my case too early, to be whoever you want to be. There’s no time limit.” Advertisement Hale had said in a November episode of the  “Call Her Daddy”  podcast that her earliest memory of drinking was on a vacation when she was 12. “This continues to be the greatest gift I’ve given myself. I remain so grateful for another year of growth, growing pains, lessons, joys, and self realizations,” Hale said in Tuesday’s Instagram post. She added: “To be able to show up as myself and to be greeted with such warmth and acceptance is something I do not take for granted ♥️.” “The interactions, conversations, and moments of vulnerability from people I know, people I used to know, from people I’ve hurt, from people who’ve hurt me, from strangers and even people on the internet have given my life so much color and meaning,” the “Bless Myself” singer continued. Advertisement After expressing gratitude for all the people she emotionally “connected” with last year, Hale delivered a dose of encouragement to people who are “struggling.”  “Please know you are not alone and that you do not have to trek this path alone,” the “Puppy Love” actor shared. “There is no right or wrong way to heal and it is deeply personal and unique to each of us.” Last year, Hale, who previously revealed she  got sober in 2021 “I have been working on getting sober since I was 20. Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. A vibrant democracy is impossible without well-informed citizens. We cannot do this without your help. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 01:18:31,"[0.060896251424048746, 0.9863428303051474, 0.06787217719741544, 0.07628105366181001, 0.11399138600287868]",,Lucy-Hale-Celebrates-2-Years-Of-Sobriety-Greatest-Gift-Ive-Given-Myself.wav
20,https://www.huffpost.com/entry/kelly-clarkson-brandon-blackstock-the-voice-sexy-claim_n_65959a1ae4b0912833aeb64f,Kelly Clarkson Claims Ex Brandon Blackstock Felt She Wasn't 'Sexy' Enough For 'The Voice',"Brandon Blackstock allegedly told Kelly Clarkson she wasn't ""sexy"" enough to join ""The Voice"" Blackstock also allegedly told her that her public persona was ""too similar"" to that of another ""Voice"" coach, Blake Shelton. Clarkson and Blackstock split in 2020 after seven years of marriage.","Kelly Clarkson  successfully served as a coach on “The Voice” for nine seasons, but one person who allegedly doubted her qualifications was her then-husband, Brandon Blackstock. In court documents  obtained by the New York Post  and publicized Tuesday, Clarkson claims that Blackstock once told her she wasn’t “sexy” enough to join the NBC talent competition series. Advertisement Blackstock ― who, for years, acted as Clarkson’s manager ― also allegedly told her that her public persona was “too similar” to that of another “Voice” coach, country musician  Blake Shelton , and that NBC executives were “looking for a more sex symbol type” like the singer Rihanna. The Post also reports that, when asked about the discussion in court, Clarkson told her lawyer Ed McPherson: “Well, a wife doesn’t forget a time she gets told she’s not a sex symbol, so that stays.”  Clarkson went on to join “The Voice” for Season 14 in 2018 and continued with the show through its 21st season in 2021. She returned for Season 23, which wrapped in May of last year. Brandon Blackstock, left, and Kelly Clarkson split in 2020 after seven years of marriage. Frazer Harrison via Getty Images Advertisement Blackstock hasn’t commented publicly on the Post’s story. In November, however, a California labor commissioner  ordered him to pay Clarkson  more than $2.6 million over unlawful business deals he made on his ex-wife’s behalf. Clarkson  split  from Blackstock in 2020 after seven years of marriage. Clarkson initially had to pay Blackstock $115,000 a month in spousal support, but those payments  reportedly came to an end  this month. The “American Idol” veteran and talk show host also  alluded to the demise  of her marriage on her 10th studio album, “Chemistry,” released last year. In  an interview with People  published Wednesday, Clarkson opened up about her use of songwriting as a “healthy outlet” for her grief. “The level of depression and things that come with divorce or grieving is extraordinarily hard,” she said. “You feel alone, and it’s just a blessing to be able to have that outlet for those emotions that are overwhelming.” Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2024-01-04 00:23:33,"[0.04993746399130453, 0.9926228800390053, 0.0525905590634693, 0.07368834614991003, 0.06332715414630939]",,Kelly-Clarkson-Claims-Ex-Brandon-Blackstock-Felt-She-Wasnt-Sexy-Enough-For-The-Voice.wav
21,https://www.huffpost.com/entry/merriam-webster-2024-words-to-use-more-often_n_659329a3e4b0bf73e176fbf8,"Merriam-Webster Asks What Words Should Be Used More In 2024, And We're Speechless","Merriam-Webster asks its followers what words they would like to use more often this year. This comes a few weeks after the dictionary publisher declared “authentic’  as its 2023 word of the year. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions.","Since 2024 is a new year, maybe people should use new words ― or at least different ones. That was the thought behind a post Monday from  Merriam-Webster  on social media asking its followers what words they would like to use more often this year. This comes a few weeks after  the dictionary publisher declared “authentic”  as its 2023 word of the year. Advertisement Merriam-Webster offered a suggestion and said it wanted to “really lean into ‘edifice’” in the coming year. Advertisement Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. Your contribution will go a long way. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. That is why we are committed to providing deeply reported, carefully fact-checked news that is freely accessible to everyone. Your contribution will go a long way. As the 2024 presidential race heats up, the very foundations of our democracy are at stake. A vibrant democracy is impossible without well-informed citizens. This is why HuffPost's  journalism is free for everyone, not just those who can afford expensive paywalls. We cannot do this without your help. As the 2024 presidential race heats up, the very foundations of our democracy are at stake. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history. Reporting on the current political climate is a responsibility we do not take lightly — and we need your help.",2024-01-01 21:55:05,"[0.12684000797787448, 0.2132918365421114, 0.1375685360854349, 0.07617133247966319, 0.9558718694617229]",,Merriam-Webster-Asks-What-Words-Should-Be-Used-More-In-2024-And-Were-Speechless.wav
22,https://www.huffpost.com/entry/mel-magazine-coming-back-acquired-by-literally-media_n_657a0a87e4b0887fe1dddc61,Mel Magazine Is Coming Back After Being Acquired By Literally Media,"Mel magazine will start publishing next year. Literally Media, which owns Know Your Meme, Cracked and other brands, acquired Mel for an undisclosed amount. Originally a content site for the Dollar Shave Club, Mel was once  “the rare men’s magazine.”","Men are so back: Mel magazine, an audacious digital media site for the guys, will get a new lease on life next year after its unceremonious dissolution in 2022. Literally Media, which owns Know Your Meme, Cracked and other brands, announced Friday that it acquired Mel magazine for an undisclosed amount. Originally a content site for the Dollar Shave Club, Mel was  once  “the rare men’s magazine that has taken upon itself to investigate masculinity, not enforce it.” Advertisement Oren Katzeff, CEO of Literally Media, told HuffPost that he wanted to acquire Mel for its unique voice and a loyal audience. When you make an acquisition like this, you have to be very respectful of that while also thinking about how to expand and grow the voice into the next chapter of the brand.” Mel doesn’t have an editor-in-chief or any writers yet, but the magazine will start publishing next year. Katzeff said he would like to have three to five people on staff with a mix of full-time and freelance employees and then “grow from there.” Katzeff said he plans to package Mel “with opportunities beyond the articles on site,” which will include a newsletter strategy as well as introducing video, which will open “more doors” to brand deals. Advertisement “There’s really a ripe opportunity for Mel to expand beyond just the website into at the very least video and possibly audio as well,” Katzeff said. “Literally Media as a company years ago was probably doing anywhere from 10 to 15 million video views a month, and now we’re doing in the hundreds of millions. So I’m pretty bullish in terms of Mel’s opportunity in both the video and audio space moving forward.” Mel magazine’s stories included headlines like  “Our Eternal Horniness for the Camp Counselor”  and  “I Tried Mark Wahlberg’s Catholic App to See If It Could Reconnect Me With God.”  Mel magazine reached 4 million unique monthly visitors during the COVID-19 pandemic in 2020, according to a news release, but in  March 2021, it ceased publication . A few months later, Recurrent Ventures acquired it only to pull the plug in 2022  and lay off all staff members . Mel magazine is the most recent digital media outlet Paste magazine acquired Jezebel , the women’s publication, after it shuttered in November. Katzeff said it’s “more challenging that ever” to run a successful media company. “I think we’ll be seeing more opportunities like these, I think we’ll be seeing more collaborations moving forward,” he said. “And, you know, what I hope with an acquisition like this is that we can also leverage some of the success we’ve had with our other brands to help revive some of the audience on Mel. “I think the power of a network is something that you get to enjoy that you don’t necessarily get as an independent entity. And so, my guess would be as we go into 2024, if the market conditions continue as they are, which is, again, greater challenges in terms of audience, greater challenges in terms of monetization, I think we may see more and more opportunities like these.” Advertisement Support HuffPost The Stakes Have Never Been Higher At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. Our Life, Health and Shopping desks provide you with well-researched, expert-vetted information you need to live your best life, while HuffPost Personal, Voices and Opinion center real stories from real people. At HuffPost, we believe that everyone needs high-quality journalism, but we understand that not everyone can afford to pay for expensive news subscriptions. At HuffPost, we believe that a vibrant democracy is impossible without well-informed citizens. This is why we keep our journalism free for everyone, even as most other newsrooms have retreated behind expensive paywalls. Our newsroom continues to bring you hard-hitting investigations, well-researched analysis and timely takes on one of the most consequential elections in recent history.",2023-12-22 14:05:35,"[0.10723651379056853, 0.22027889376065976, 0.09011587467542383, 0.07887845105440597, 0.9620991935161187]",,Mel-Magazine-Is-Coming-Back-After-Being-Acquired-By-Literally-Media.wav
